정류소명,District,Longitude,Latitude
서초동삼성아파트,서초3동,127.01200750943013,37.48370806396488
서초유스센터.서초아트자이,서초3동,127.01200750943013,37.48370806396488
서초동삼성아파트,서초3동,127.01200750943013,37.48370806396488
서초3동주민센터,서초3동,127.01200750943013,37.48370806396488
서초3동주민센터,서초3동,127.01200750943013,37.48370806396488
서초동예술의전당,서초3동,127.01200750943013,37.48370806396488
서초중학교,서초3동,127.01200750943013,37.48370806396488
서초중학교,서초3동,127.01200750943013,37.48370806396488
서울고등학교,서초3동,127.01200750943013,37.48370806396488
서울고등학교,서초3동,127.01200750943013,37.48370806396488
상문고교,서초3동,127.01200750943013,37.48370806396488
서초동예술의전당,서초3동,127.01200750943013,37.48370806396488
서초동예술의전당,서초3동,127.01200750943013,37.48370806396488
남부터미널.기쁨병원,서초3동,127.01200750943013,37.48370806396488
남부터미널.기쁨병원,서초3동,127.01200750943013,37.48370806396488
남부터미널,서초3동,127.01200750943013,37.48370806396488
남부터미널.한일시멘트,서초3동,127.01200750943013,37.48370806396488
남부터미널,서초3동,127.01200750943013,37.48370806396488
서울교대사거리,서초3동,127.01200750943013,37.48370806396488
서울교대사거리,서초3동,127.01200750943013,37.48370806396488
서울교대사거리,서초3동,127.01200750943013,37.48370806396488
지하철3호선교대역,서초3동,127.01200750943013,37.48370806396488
KCC사옥,서초4동,127.02408896564856,37.50272828123128
서초푸르지오써밋,서초4동,127.02408896564856,37.50272828123128
서초푸르지오써밋.롯데캐슬클래식,서초4동,127.02408896564856,37.50272828123128
진흥아파트,서초4동,127.02408896564856,37.50272828123128
진흥아파트,서초4동,127.02408896564856,37.50272828123128
강남역.강남역사거리,서초4동,127.02408896564856,37.50272828123128
서초동진흥아파트,서초4동,127.02408896564856,37.50272828123128
서초동유원아파트,서초4동,127.02408896564856,37.50272828123128
지하철2호선교대역4출구,서초4동,127.02408896564856,37.50272828123128
법조단지,서초4동,127.02408896564856,37.50272828123128
신논현역.구교보타워사거리,서초4동,127.02408896564856,37.50272828123128
강남역,서초4동,127.02408896564856,37.50272828123128
잠원한신아파트,잠원동,127.01410282023416,37.51491868802903
래미안신반포리오센트아파트,잠원동,127.01410282023416,37.51491868802903
신반포18차아파트,잠원동,127.01410282023416,37.51491868802903
롯데캐슬아파트,잠원동,127.01410282023416,37.51491868802903
롯데캐슬아파트,잠원동,127.01410282023416,37.51491868802903
신반포13차아파트,잠원동,127.01410282023416,37.51491868802903
신반포13차아파트,잠원동,127.01410282023416,37.51491868802903
신동중학교,잠원동,127.01410282023416,37.51491868802903
신동중학교,잠원동,127.01410282023416,37.51491868802903
