시군구명,행정동명,총생활인구수,총노인시설수,입소정원,총노인생활인구수,노인생활인구비율,국민기초생활보장 수급권자,저소득노인,normal,Total bus,Total subway,Total Transportation,전체인구,65세이상 인구,고령자 비율
노원구,공릉1동,42155.762688978495,0.0,29.0,4980.8663713709675,8.463540184752087,788.0,44.0,1084.0,44.0,4.0,48.0,37184,6878,5.406222739168363
은평구,녹번동,32323.81088252688,13.0,20.0,4284.2730293010745,7.544759790390881,587.0,53.0,1466.0,28.0,2.0,30.0,36884,7329,5.032610178741984
은평구,불광1동,25468.651152284947,0.0,29.0,3859.1328495967746,6.599578751207299,675.0,46.0,1422.0,34.0,2.0,36.0,38265,7985,4.792110206637445
은평구,갈현1동,18347.666407258064,0.0,29.0,2423.3749709677422,7.57112152558511,358.0,37.0,458.0,43.0,1.0,44.0,17151,3557,4.821759910036548
은평구,갈현2동,21610.91813467742,0.0,29.0,2579.081825672043,8.379306898898474,352.0,38.0,833.0,31.0,1.0,32.0,28176,5204,5.414296694850115
은평구,구산동,24553.84125201613,7.0,24.0,3338.527606451613,7.354691692399519,415.0,47.0,882.0,32.0,0.0,32.0,32020,6382,5.017235976183015
은평구,대조동,49555.08138965054,4.0,29.0,5872.977483467742,8.437812256073965,487.0,44.0,1000.0,28.0,0.0,28.0,26862,5199,5.166762839007501
은평구,응암1동,22193.92445967742,0.0,29.0,2607.1655038978497,8.51266420428482,323.0,24.0,905.0,22.0,1.0,23.0,33279,5410,6.151386321626617
은평구,응암2동,16281.110485215053,0.0,29.0,1738.7650423387095,9.363605828718697,355.0,26.0,550.0,34.0,0.0,34.0,28016,4152,6.747591522157996
은평구,신사1동,22677.29915215054,0.0,29.0,2850.4691365591398,7.9556374988591445,272.0,29.0,804.0,24.0,1.0,25.0,26984,5220,5.169348659003831
은평구,신사2동,12222.796697446238,0.0,29.0,1564.15109422043,7.814332478882456,270.0,24.0,641.0,32.0,1.0,33.0,19497,3963,4.919757759273278
은평구,증산동,14754.511751075268,9.0,10.0,1798.7796995967742,8.202511821977273,168.0,16.0,572.0,11.0,2.0,13.0,18647,3586,5.1999442275515895
은평구,수색동,15359.821959005376,11.0,10.0,1422.719903091398,10.796096916638577,239.0,11.0,320.0,18.0,0.0,18.0,13210,2380,5.550420168067227
은평구,진관동,56427.00541559141,37.0,20.0,6224.2448073924725,9.065678995879729,434.0,49.0,855.0,71.0,6.0,77.0,55034,8638,6.371150729335494
은평구,불광2동,20838.436337768817,0.0,29.0,3004.6417838709676,6.9354145474613125,718.0,51.0,1220.0,25.0,0.0,25.0,27280,6134,4.447342680143462
은평구,응암3동,24530.56316397849,0.0,29.0,3491.9740705645163,7.024841155253153,608.0,47.0,1188.0,25.0,0.0,25.0,24313,5761,4.2202742579413295
은평구,역촌동,39673.22423844086,4.0,29.0,4961.918623790322,7.995541089332735,666.0,83.0,1419.0,49.0,0.0,49.0,44984,8750,5.1410285714285715
서대문구,천연동,16007.479511962363,2.0,25.0,2029.2048268817207,7.888547917836889,372.0,6.0,622.0,37.0,1.0,38.0,17031,3279,5.193961573650503
서대문구,홍제1동,24662.412810215057,0.0,29.0,3503.482058467742,7.039400344753367,267.0,18.0,842.0,22.0,1.0,23.0,24674,4838,5.100041339396445
서대문구,홍제3동,13968.269327150538,0.0,29.0,2203.8668143817204,6.338073261051049,284.0,9.0,716.0,43.0,1.0,44.0,17890,3947,4.532556371928047
서대문구,홍제2동,9519.858322983871,0.0,29.0,1359.454221639785,7.002706065012575,251.0,9.0,449.0,9.0,1.0,10.0,13433,2811,4.7787264318747775
서대문구,홍은1동,15412.39693642473,0.0,29.0,2262.40904516129,6.812383008009924,309.0,12.0,808.0,30.0,0.0,30.0,22825,4715,4.840933191940615
서대문구,홍은2동,22383.281578897848,0.0,29.0,2785.156329166667,8.03663383074624,303.0,6.0,900.0,71.0,0.0,71.0,27499,5347,5.142883860108472
서대문구,남가좌1동,7283.050342473119,0.0,29.0,749.0265794354839,9.723353673192891,118.0,5.0,299.0,13.0,1.0,14.0,16884,2299,7.3440626359286645
서대문구,남가좌2동,21421.164333198925,0.0,29.0,2260.4780052419355,9.476386978118926,441.0,7.0,832.0,27.0,0.0,27.0,30508,4988,6.116279069767442
서대문구,북가좌1동,13915.55800094086,0.0,29.0,1632.5311514784946,8.523915753974004,154.0,10.0,395.0,13.0,0.0,13.0,17804,3106,5.732131358660657
서대문구,북가좌2동,31306.108035483878,0.0,29.0,4011.705618010753,7.8036902545724045,476.0,10.0,1118.0,36.0,1.0,37.0,31244,6524,4.7890864500306565
서대문구,충현동,40869.19938400538,0.0,29.0,3532.849087365591,11.56833999226418,265.0,14.0,662.0,44.0,2.0,46.0,20316,3481,5.836253950014363
서대문구,북아현동,41199.05938454301,11.0,20.0,2990.9985192204304,13.774349642700953,203.0,6.0,437.0,15.0,1.0,16.0,15875,2335,6.7987152034261245
서대문구,신촌동,59087.21677204301,1.0,41.0,3071.5212115591403,19.237118255826612,96.0,19.0,478.0,46.0,3.0,49.0,26143,2141,12.210649229332088
서대문구,연희동,38559.93038817204,11.0,20.0,3723.0901977150534,10.356969168202577,281.0,13.0,1141.0,58.0,0.0,58.0,37428,6185,6.05141471301536
마포구,용강동,24024.74505658602,4.0,20.0,2266.52380483871,10.599820308657938,181.0,49.0,479.0,21.0,3.0,24.0,21786,3046,7.152330925804334
마포구,대흥동,24547.19795577957,8.0,20.0,1604.3953810483872,15.299967979052196,140.0,31.0,478.0,29.0,5.0,34.0,16177,1992,8.120983935742972
마포구,염리동,17123.83663870968,10.0,22.0,1380.6050959677418,12.403138803936287,163.0,49.0,566.0,12.0,0.0,12.0,17633,2085,8.457074340527578
마포구,신수동,16688.8604077957,11.0,19.0,1610.0185056451614,10.365632661537758,125.0,53.0,526.0,24.0,0.0,24.0,22672,3380,6.707692307692308
마포구,서교동,73018.70668413979,3.0,29.0,3615.025569086021,20.19866949450124,103.0,19.0,693.0,80.0,4.0,84.0,26674,3324,8.024669073405535
마포구,합정동,20184.916880376342,4.0,25.0,1487.297178763441,13.571542505821435,124.0,23.0,503.0,29.0,2.0,31.0,17064,2685,6.355307262569832
마포구,망원1동,20245.21115860215,0.0,29.0,2101.088618413978,9.635581755654073,203.0,63.0,592.0,23.0,1.0,24.0,19757,3407,5.798943351922513
마포구,망원2동,15556.866065994624,0.0,29.0,1758.2112544354836,8.848121081439405,142.0,43.0,501.0,34.0,1.0,35.0,18449,3222,5.72594661700807
마포구,연남동,17454.32638655914,5.0,21.0,1295.6700259408601,13.47127435002948,99.0,39.0,408.0,21.0,0.0,21.0,15603,2405,6.487733887733888
마포구,성산1동,20842.22427002688,0.0,29.0,1947.8603147849462,10.700061042276518,211.0,37.0,431.0,26.0,0.0,26.0,19079,3043,6.269799539927703
마포구,성산2동,35306.392665725805,0.0,29.0,3534.236799731183,9.989820905155884,643.0,153.0,1003.0,40.0,8.0,48.0,39500,6425,6.147859922178989
마포구,상암동,50557.95092056452,20.0,20.0,3657.366527956989,13.823594253979865,225.0,121.0,389.0,96.0,5.0,101.0,30837,4277,7.209960252513444
마포구,도화동,15839.849408870969,12.0,21.0,1729.9649721774194,9.156167704906853,86.0,35.0,793.0,34.0,1.0,35.0,21118,3818,5.5311681508643264
마포구,서강동,27789.944807258064,0.0,29.0,2130.9970456989245,13.040818082478156,112.0,41.0,505.0,65.0,4.0,69.0,25576,3320,7.703614457831326
마포구,공덕동,36869.61613844086,15.0,23.0,3592.961021639785,10.261624302735687,418.0,79.0,1216.0,35.0,2.0,37.0,37476,6086,6.1577390732829445
마포구,아현동,26218.39474596774,13.0,23.0,2159.8581741935486,12.138942759867652,177.0,24.0,727.0,17.0,3.0,20.0,26184,3399,7.703442188879082
양천구,목1동,39858.66393615592,0.0,29.0,2899.2853891129034,13.747754562496349,149.0,12.0,396.0,25.0,3.0,28.0,30536,3505,8.712125534950072
양천구,목2동,22037.81923588709,0.0,29.0,2403.8556532258062,9.167696573758029,269.0,31.0,660.0,14.0,4.0,18.0,29641,4410,6.721315192743764
양천구,목3동,17922.57872204301,0.0,29.0,2050.8707663978494,8.739009310431705,257.0,32.0,550.0,9.0,1.0,10.0,21719,3599,6.034731869963879
양천구,목4동,17148.931426612904,0.0,29.0,1630.4273377688173,10.51805930221988,240.0,25.0,583.0,14.0,0.0,14.0,25018,3403,7.351748457243609
양천구,신월1동,14538.364266129032,0.0,29.0,2146.93810577957,6.771673681226147,562.0,44.0,782.0,9.0,0.0,9.0,20343,4459,4.562233684682664
양천구,신월2동,11892.046283064516,0.0,29.0,1461.704855376344,8.135737005541163,230.0,34.0,629.0,9.0,0.0,9.0,20569,4110,5.004622871046228
양천구,신월3동,12922.378077553763,0.0,29.0,1547.3308272849463,8.351399616479084,452.0,37.0,668.0,11.0,0.0,11.0,14934,3093,4.8283220174587775
양천구,신월4동,11337.47615752688,0.0,29.0,1389.6892232526884,8.158281699120133,123.0,27.0,510.0,10.0,0.0,10.0,17698,3490,5.071060171919771
양천구,신월5동,12620.249858870968,0.0,29.0,1504.4123704301078,8.38882350805376,211.0,19.0,420.0,13.0,0.0,13.0,14461,2625,5.508952380952381
양천구,신월6동,4423.8681166666665,0.0,29.0,525.0943721774194,8.424901029356159,89.0,7.0,293.0,12.0,0.0,12.0,13816,2030,6.805911330049261
양천구,신월7동,14301.027532661292,0.0,29.0,2010.7157767473118,7.112406287374803,314.0,74.0,888.0,19.0,0.0,19.0,19199,4452,4.312443845462713
양천구,신정1동,16197.011901209677,0.0,29.0,1550.6113875,10.445564911865885,82.0,15.0,413.0,27.0,0.0,27.0,19962,2851,7.001753770606805
양천구,신정2동,13484.046986827958,0.0,29.0,1324.4109639784945,10.181165328262043,284.0,27.0,329.0,14.0,0.0,14.0,19003,2730,6.960805860805861
양천구,신정3동,41042.36839744623,0.0,29.0,4679.87665577957,8.769967974852412,567.0,67.0,1126.0,60.0,1.0,61.0,50587,8101,6.244537711393655
양천구,신정6동,19592.646151344088,0.0,29.0,1904.7428409946237,10.286242179082373,14.0,5.0,379.0,22.0,0.0,22.0,24152,3042,7.939513477975017
양천구,신정7동,20681.51061827957,0.0,29.0,2749.0024885752687,7.52327824519294,723.0,37.0,762.0,24.0,1.0,25.0,28579,5294,5.398375519455988
양천구,목5동,38575.54050591397,0.0,29.0,3488.194001612903,11.058886199585533,13.0,5.0,615.0,28.0,0.0,28.0,40737,5035,8.090764647467726
양천구,신정4동,32137.736588172043,0.0,29.0,3559.0901559139784,9.02976187180036,524.0,31.0,1109.0,17.0,0.0,17.0,33056,6164,5.36275146009085
강서구,염창동,29356.186575,34.0,3.0,2267.960105645161,12.943872558397192,72.0,16.0,589.0,36.0,1.0,37.0,41628,4652,8.948409286328461
강서구,등촌1동,21821.327473655914,0.0,29.0,2069.868847311828,10.542372045453808,82.0,6.0,690.0,15.0,0.0,15.0,24991,3055,8.180360065466449
강서구,등촌2동,15151.08436532258,0.0,29.0,1708.6299943548388,8.867387565113813,104.0,21.0,451.0,9.0,0.0,9.0,19855,3356,5.91626936829559
강서구,등촌3동,38184.29695,0.0,29.0,5028.785464919355,7.593144948491525,1905.0,65.0,894.0,47.0,2.0,49.0,30025,7065,4.249823071479122
강서구,화곡본동,26326.464071370967,0.0,29.0,3102.0125037634407,8.486898115152995,441.0,40.0,851.0,25.0,0.0,25.0,34121,5160,6.6125968992248065
강서구,화곡2동,12157.477602016128,0.0,29.0,1542.0613944892475,7.883912823096681,249.0,25.0,483.0,28.0,0.0,28.0,17785,3053,5.825417622011137
강서구,화곡3동,17686.918001075268,0.0,29.0,2224.7605883064516,7.950032059197449,187.0,18.0,621.0,9.0,0.0,9.0,21603,4286,5.040363975734951
강서구,화곡4동,17148.42408293011,0.0,29.0,2256.969511424731,7.597986590481243,337.0,28.0,614.0,31.0,0.0,31.0,20514,4052,5.062685093780849
강서구,화곡6동,19778.329104569893,0.0,29.0,1951.0098157258067,10.13748313573299,305.0,28.0,666.0,29.0,0.0,29.0,25303,4159,6.083914402500601
강서구,화곡8동,31911.366618682798,0.0,29.0,3373.493031317204,9.459443467776419,288.0,31.0,752.0,26.0,1.0,27.0,24415,4586,5.323811600523332
강서구,가양1동,48328.44704919354,0.0,29.0,2972.7846176075273,16.25696216367262,60.0,20.0,488.0,58.0,6.0,64.0,34359,3299,10.414974234616551
강서구,가양2동,15464.32423965054,0.0,29.0,3052.4068135752686,5.066272349699434,1403.0,54.0,469.0,12.0,0.0,12.0,13902,4396,3.162420382165605
강서구,가양3동,11497.828509946235,0.0,29.0,1625.3838340053762,7.073915877219315,884.0,42.0,499.0,17.0,2.0,19.0,14678,3867,3.795707266614947
강서구,발산1동,33632.1487030914,0.0,29.0,2988.6409005376345,11.253325448715241,319.0,47.0,629.0,65.0,3.0,68.0,36236,5134,7.058044409816907
강서구,공항동,34270.64918615591,8.0,26.0,2836.571697311828,12.081714422601635,374.0,44.0,633.0,62.0,5.0,67.0,30927,4428,6.984417344173441
강서구,방화1동,33785.891640860216,0.0,29.0,3558.9686891129036,9.493169115034156,351.0,35.0,928.0,43.0,5.0,48.0,42851,7050,6.078156028368794
강서구,방화2동,27468.11392016129,0.0,29.0,3365.707457258064,8.161170948154448,684.0,40.0,847.0,36.0,4.0,40.0,23371,5039,4.638023417344711
강서구,방화3동,15509.006375,0.0,29.0,2294.328938978495,6.759713531707045,940.0,38.0,921.0,20.0,1.0,21.0,22544,5537,4.07151887303594
강서구,화곡1동,44839.249315994624,0.0,29.0,5249.033052150537,8.542382734211193,576.0,64.0,1447.0,27.0,1.0,28.0,52647,8740,6.023684210526316
강서구,우장산동,34302.527571908606,0.0,29.0,3497.8980454301077,9.806611606854512,196.0,14.0,786.0,27.0,2.0,29.0,42883,6214,6.901029932410686
구로구,신도림동,33482.76583346774,21.0,24.0,2919.7465724462363,11.46769591218838,65.0,18.0,572.0,41.0,1.0,42.0,36138,4995,7.234834834834835
구로구,구로1동,15900.71574045699,0.0,29.0,1493.8039958333334,10.644445847520053,34.0,11.0,358.0,21.0,0.0,21.0,20936,2862,7.315164220824598
구로구,구로3동,38619.44810403226,0.0,29.0,2369.433264516129,16.299023349754012,152.0,24.0,634.0,44.0,3.0,47.0,25055,3638,6.8870258383727325
구로구,구로4동,18712.75244327957,0.0,29.0,2441.586447580645,7.664177716018179,421.0,36.0,976.0,19.0,1.0,20.0,23052,4859,4.744186046511628
구로구,구로5동,32867.29768010753,0.0,29.0,3187.4840528225805,10.311360664221326,224.0,31.0,877.0,33.0,4.0,37.0,31740,5027,6.313904913467277
구로구,고척1동,23811.201261021502,0.0,29.0,2658.4402528225805,8.956831448718896,186.0,30.0,744.0,31.0,0.0,31.0,25636,4563,5.618233618233618
구로구,고척2동,15054.957563172042,0.0,29.0,1996.8590034946237,7.539319269324953,398.0,41.0,946.0,37.0,0.0,37.0,26557,5554,4.781598847677349
구로구,개봉2동,23403.943343279567,0.0,29.0,3177.6928321236555,7.365074152758398,291.0,27.0,873.0,25.0,1.0,26.0,30665,6795,4.5128771155261225
구로구,개봉3동,15799.825592069892,0.0,29.0,2213.5368869623658,7.137818974298628,203.0,37.0,752.0,21.0,0.0,21.0,20251,4465,4.535498320268757
구로구,오류1동,16624.17715981183,0.0,29.0,1823.9682396505375,9.114290917147182,404.0,45.0,665.0,14.0,2.0,16.0,23126,4181,5.531212628557761
구로구,수궁동,21692.274760752687,0.0,29.0,2664.8542264784946,8.140135601119997,251.0,59.0,800.0,43.0,8.0,51.0,23332,4723,4.940080457336439
구로구,가리봉동,10490.327253225809,4.0,29.0,827.4279543010753,12.678236453936274,285.0,15.0,543.0,9.0,2.0,11.0,12653,2169,5.833563854310742
구로구,구로2동,32537.61716223118,0.0,29.0,3714.251339247312,8.760208771661878,465.0,50.0,1187.0,39.0,0.0,39.0,30093,6114,4.92198233562316
구로구,개봉1동,29515.268975940857,0.0,29.0,3962.5073901881724,7.448634430064553,446.0,40.0,1138.0,42.0,1.0,43.0,34105,6727,5.069867697339081
구로구,오류2동,49008.33529731182,0.0,29.0,5333.049390456989,9.189552113469606,438.0,53.0,1053.0,59.0,3.0,62.0,38528,7426,5.188257473740911
금천구,가산동,56919.835954166665,10.0,20.0,2335.1382139784946,24.375360573278197,264.0,25.0,526.0,104.0,5.0,109.0,26569,2829,9.391657829621774
금천구,독산1동,38697.43509408602,0.0,29.0,3254.6503009408602,11.889890315681317,512.0,90.0,839.0,70.0,1.0,71.0,47573,6211,7.659475124778618
금천구,독산2동,13099.053661021506,0.0,29.0,1616.767857795699,8.102000295132507,399.0,62.0,660.0,8.0,0.0,8.0,19562,3680,5.315760869565217
금천구,독산3동,17881.461317876343,0.0,29.0,1998.0738338709675,8.949349626001409,381.0,74.0,861.0,22.0,0.0,22.0,27239,4884,5.577190827190827
금천구,독산4동,11336.465202688172,0.0,29.0,1249.5791811827958,9.072226373007897,252.0,42.0,498.0,14.0,0.0,14.0,16432,3085,5.326418152350081
금천구,시흥1동,26598.58693454301,0.0,29.0,3098.670734543011,8.583870056934508,565.0,121.0,1183.0,43.0,1.0,44.0,34054,6533,5.212612888412674
금천구,시흥2동,14243.698509946238,0.0,29.0,1736.1290298387098,8.204285663761702,447.0,84.0,468.0,18.0,0.0,18.0,20832,4296,4.849162011173185
금천구,시흥3동,9578.626356989247,0.0,29.0,1088.3661922043011,8.800922360138149,125.0,41.0,382.0,16.0,0.0,16.0,10701,2471,4.330635370295427
금천구,시흥4동,10706.9111077957,0.0,29.0,1466.297581317204,7.30200420720702,410.0,76.0,611.0,24.0,0.0,24.0,20614,4407,4.677558429770819
금천구,시흥5동,11210.350985349463,0.0,29.0,1687.8893349462367,6.641638615310369,574.0,107.0,746.0,36.0,0.0,36.0,19242,4532,4.245807590467785
영등포구,여의동,98308.87400994624,0.0,29.0,6496.172497446237,15.133353378253616,39.0,8.0,917.0,64.0,5.0,69.0,32923,6371,5.167634594255219
영등포구,당산1동,23582.93991142473,0.0,29.0,2084.6255974462365,11.312793980998283,209.0,21.0,661.0,21.0,2.0,23.0,20740,3503,5.9206394518983725
영등포구,당산2동,37489.50059650537,0.0,29.0,2974.6260291666667,12.603097071334359,89.0,11.0,654.0,45.0,5.0,50.0,37102,4853,7.645167937358335
영등포구,양평1동,19131.85916370968,0.0,29.0,1617.9095482526882,11.825048677394683,115.0,10.0,467.0,22.0,0.0,22.0,18704,2441,7.662433428922573
영등포구,양평2동,27485.687182392478,0.0,29.0,1793.9924787634409,15.320960097523793,101.0,11.0,375.0,32.0,3.0,35.0,22583,2636,8.567147192716236
영등포구,신길1동,18334.293998521505,0.0,29.0,2208.667755107527,8.301064728329372,362.0,36.0,790.0,22.0,0.0,22.0,20483,3607,5.678680343775991
영등포구,신길3동,13150.235107392473,0.0,29.0,1560.9799701612903,8.424345833235584,263.0,30.0,573.0,24.0,0.0,24.0,17281,3298,5.239842328684051
영등포구,신길4동,7462.22773360215,0.0,29.0,1000.3075918010754,7.4599331193380705,313.0,12.0,388.0,12.0,0.0,12.0,13016,2468,5.273905996758509
영등포구,신길5동,9694.67439623656,0.0,29.0,1090.5226126344087,8.889934315820229,217.0,15.0,331.0,19.0,1.0,20.0,11212,2134,5.25398313027179
영등포구,신길6동,19888.45001438172,0.0,29.0,1988.690354704301,10.000777631034943,213.0,19.0,552.0,24.0,3.0,27.0,19593,3482,5.626938541068352
영등포구,신길7동,17473.777449462366,0.0,29.0,1717.4967497311827,10.173979922929874,97.0,21.0,326.0,32.0,0.0,32.0,19899,2668,7.45839580209895
영등포구,대림1동,14961.22526370968,0.0,29.0,1886.8408288978492,7.929246089321115,254.0,22.0,578.0,16.0,0.0,16.0,16506,3309,4.988213961922031
영등포구,대림2동,19166.425638978493,0.0,29.0,1943.1795423387098,9.86343527264124,240.0,16.0,570.0,12.0,0.0,12.0,17523,3194,5.486224170319349
영등포구,대림3동,23724.23386370968,0.0,29.0,2539.3569704301076,9.34261474064883,317.0,19.0,772.0,39.0,2.0,41.0,25205,4766,5.288501888375997
영등포구,영등포본동,18796.36234771505,0.0,29.0,1983.6711211021504,9.47554367644954,431.0,20.0,813.0,19.0,3.0,22.0,22714,4390,5.174031890660593
영등포구,영등포동,49607.80630846774,6.0,29.0,3785.748277822581,13.1038311762768,594.0,26.0,697.0,47.0,1.0,48.0,30461,3452,8.824159907300116
영등포구,도림동,14478.385807526882,8.0,24.0,1698.5964278225806,8.52373499106355,327.0,37.0,554.0,24.0,0.0,24.0,19600,3394,5.774896876841485
영등포구,문래동,37664.772950403225,0.0,29.0,3532.85215,10.661293298221729,116.0,13.0,682.0,42.0,0.0,42.0,32540,4844,6.717588769611891
동작구,노량진2동,17718.987732392474,0.0,29.0,1948.7021350806453,9.092712228007688,302.0,31.0,470.0,12.0,1.0,13.0,11234,2255,4.9818181818181815
동작구,상도1동,43780.40490053764,3.0,29.0,4581.940276747311,9.554992482708014,459.0,51.0,1000.0,45.0,3.0,48.0,46166,7371,6.263193596526929
동작구,상도2동,20403.718411693542,0.0,29.0,2195.167154166667,9.294835872960771,157.0,31.0,630.0,35.0,1.0,36.0,27982,4407,6.349444066258226
동작구,상도3동,16516.39356451613,0.0,29.0,2197.7238329301076,7.5152270349162595,298.0,41.0,754.0,33.0,0.0,33.0,24456,4621,5.292360960830989
동작구,상도4동,18707.00630591398,0.0,29.0,2337.3191241935483,8.003616670174857,403.0,41.0,1009.0,33.0,0.0,33.0,28564,5357,5.3320888557028185
동작구,사당1동,22714.89265120968,0.0,29.0,2286.8562631720433,9.932802956186848,241.0,25.0,677.0,12.0,3.0,15.0,23009,3896,5.905800821355236
동작구,사당3동,18666.811610080644,0.0,29.0,2488.715806317204,7.50057984230178,153.0,24.0,622.0,26.0,1.0,27.0,24189,4665,5.185209003215434
동작구,사당4동,13388.102226612904,0.0,29.0,1669.4300661290322,8.019564579698974,182.0,21.0,455.0,4.0,0.0,4.0,14185,2777,5.108030248469571
동작구,사당5동,11030.549942876343,0.0,29.0,1315.9238264784947,8.382362049325359,126.0,15.0,400.0,24.0,0.0,24.0,14434,2448,5.896241830065359
동작구,대방동,40200.20752768817,16.0,27.0,4189.491593817204,9.595485902636755,475.0,41.0,827.0,53.0,1.0,54.0,37056,5818,6.3691990374699206
동작구,신대방1동,17750.753160215052,0.0,29.0,1913.8598653225806,9.274844768858333,230.0,21.0,674.0,15.0,0.0,15.0,25118,4093,6.1368189591986315
동작구,신대방2동,23050.804552822578,0.0,29.0,2567.1250163978493,8.979229451461276,169.0,17.0,513.0,27.0,0.0,27.0,22445,3468,6.472029988465975
동작구,흑석동,35234.99316048387,11.0,23.0,2970.545082930108,11.861457132213769,243.0,29.0,727.0,48.0,2.0,50.0,30694,5271,5.823183456649592
동작구,노량진1동,35414.59212930108,0.0,29.0,3154.2851258064516,11.227454309555064,423.0,44.0,922.0,52.0,6.0,58.0,32114,5957,5.390968608359913
동작구,사당2동,31741.63888185484,0.0,29.0,3939.683936962366,8.056899840124931,244.0,32.0,855.0,30.0,4.0,34.0,28786,5827,4.940106401235627
관악구,보라매동,17398.33656895161,0.0,29.0,1933.8770370967745,8.996609523359767,334.0,42.0,787.0,25.0,0.0,25.0,24660,4667,5.283908292264838
관악구,청림동,11007.88808373656,0.0,29.0,1392.987315456989,7.902360604141802,235.0,23.0,424.0,8.0,0.0,8.0,15005,2838,5.287174066243834
관악구,행운동,22757.47293333333,0.0,29.0,2293.2573064516127,9.923645667370081,375.0,46.0,718.0,15.0,1.0,16.0,29636,4532,6.53927625772286
관악구,낙성대동,24095.033212096776,0.0,29.0,1529.8392674731185,15.750042324312453,125.0,12.0,399.0,36.0,1.0,37.0,17928,2035,8.80982800982801
관악구,중앙동,14602.561409274194,0.0,29.0,1477.3928369623654,9.884007180715859,219.0,14.0,462.0,14.0,1.0,15.0,15685,2401,6.532694710537276
관악구,인헌동,23345.968825672044,0.0,29.0,2253.1145576612903,10.361643062616807,206.0,47.0,692.0,23.0,0.0,23.0,26119,4143,6.304368814868453
관악구,남현동,22992.712929435485,4.0,29.0,2470.149121908602,9.308228691743833,130.0,24.0,456.0,9.0,1.0,10.0,18163,2948,6.16112618724559
관악구,서원동,21347.37363696237,0.0,29.0,1895.9510143817201,11.259454213232331,219.0,37.0,580.0,21.0,3.0,24.0,23511,3397,6.921106858993229
관악구,신원동,15668.32259408602,7.0,24.0,1641.6585076612903,9.544203329112058,347.0,36.0,594.0,10.0,0.0,10.0,18620,3345,5.566517189835576
관악구,서림동,16879.121921102153,0.0,29.0,1648.319258736559,10.240201849027745,241.0,27.0,624.0,24.0,0.0,24.0,24361,3681,6.618038576473785
강남구,신사동,35078.212047446235,24.0,21.0,2748.379257258064,12.763235625072433,347.0,32.0,638.0,34.0,2.0,36.0,24719,3705,6.671794871794872
관악구,신사동,19407.4321186828,24.0,21.0,1990.876255376344,9.748186039324743,347.0,32.0,638.0,34.0,2.0,36.0,24719,3705,6.671794871794872
강남구,신사동,35078.212047446235,24.0,21.0,2748.379257258064,12.763235625072433,59.0,7.0,496.0,34.0,2.0,36.0,24719,3705,6.671794871794872
관악구,신사동,19407.4321186828,24.0,21.0,1990.876255376344,9.748186039324743,59.0,7.0,496.0,34.0,2.0,36.0,24719,3705,6.671794871794872
관악구,신림동,27480.86358077957,58.0,20.0,1960.0131887096775,14.020754420979618,201.0,12.0,411.0,17.0,2.0,19.0,23877,2002,11.926573426573427
관악구,난향동,9782.017092741937,0.0,29.0,1141.701493951613,8.567928783980827,210.0,30.0,372.0,15.0,0.0,15.0,15050,2847,5.286266245170355
관악구,조원동,27917.37288360215,0.0,29.0,2087.695203360215,13.372341344976128,241.0,17.0,530.0,26.0,0.0,26.0,20490,3127,6.552606331947554
관악구,대학동,35135.15286680108,0.0,29.0,2300.504689919355,15.272802103277936,223.0,27.0,625.0,53.0,0.0,53.0,26301,3184,8.26036432160804
관악구,은천동,27348.324882661287,0.0,29.0,3220.3106592741933,8.492449262278678,551.0,73.0,895.0,41.0,1.0,42.0,33156,6116,5.421190320470896
관악구,성현동,21283.19869731183,0.0,29.0,2663.346070698925,7.991150279515352,589.0,74.0,740.0,30.0,0.0,30.0,28830,5550,5.194594594594594
관악구,청룡동,38678.66467473118,0.0,29.0,3343.0949661290324,11.5697176019852,416.0,40.0,834.0,17.0,0.0,17.0,37132,4740,7.833755274261604
관악구,난곡동,16143.892478494625,0.0,29.0,2142.586827956989,7.5347669778630335,599.0,67.0,893.0,22.0,0.0,22.0,26679,5600,4.764107142857143
관악구,삼성동,18724.556353629032,25.0,15.0,3021.9737737903224,6.196134630957992,632.0,59.0,895.0,31.0,0.0,31.0,20642,5504,3.750363372093023
관악구,미성동,20014.241218548388,0.0,29.0,2315.318638575269,8.64427076476357,359.0,56.0,950.0,35.0,0.0,35.0,30662,6085,5.038948233360723
서초구,서초1동,30762.068851612905,0.0,29.0,2885.9169369623655,10.659374307561391,122.0,21.0,500.0,35.0,2.0,37.0,20622,3145,6.557074721780604
서초구,서초2동,44449.60549032258,0.0,29.0,3007.6781704301075,14.778710677002437,51.0,17.0,405.0,46.0,3.0,49.0,26932,3401,7.91884739782417
서초구,서초3동,62683.24256626344,0.0,29.0,4769.369594623656,13.142877967965426,99.0,22.0,716.0,75.0,3.0,78.0,32379,5013,6.4590065828845
서초구,서초4동,39336.797403360215,0.0,29.0,2885.0995962365596,13.634467751017235,25.0,5.0,465.0,43.0,2.0,45.0,30521,4353,7.011486331265794
서초구,잠원동,30995.595283198927,41.0,20.0,2327.864027688172,13.315036838290338,94.0,22.0,507.0,24.0,3.0,27.0,26393,3404,7.753525264394829
서초구,반포본동,4317.374995430107,0.0,29.0,388.0169115591398,11.126770165975284,0.0,0.0,3.0,3.0,2.0,5.0,292,41,7.121951219512195
